Payment_time,Transaction_id,Partner_transaction_id,Gross_amount,Rmb_gross_amount,Fee_type,Fee_amount,Fee_rmb_amount,Currency,Rate,Remark
2018-03-17 02:26:17,2018031721001001630549136874	,136843177835091373	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 02:26:17,2018031721001001630549136874	,136843177835091373	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 02:43:41,2018031721001001820515321374	,136870618521355783	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 02:43:41,2018031721001001820515321374	,136870618521355783	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 02:43:41,2018031721001001820515321374	,136870618521355783	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 02:43:41,2018031721001001820515321374	,136870618521355783	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00092633871532}_2604839566
2018-03-17 02:43:41,2018031721001001820515321374	,136870618521355783	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00092633871532}_2604839566
2018-03-17 03:22:40,2018031721001001470567227584	,136849451860838758	,9.31	,59.00	,Alipay commission,0.09	,0.59,USD	,6.33730000	,Alipay service fee
2018-03-17 03:22:40,2018031721001001470567227584	,136849451860838758	,9.31	,59.00	,Juhuasuan Overseas Commission,0.13	,0.84,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 03:22:40,2018031721001001470567227584	,136849451860838758	,9.31	,59.00	,Tmall Global Commission,0.17	,1.05,USD	,6.33730000	,Tmall Global Commission
2018-03-17 03:22:40,2018031721001001470567227584	,136849451860838758	,9.31	,59.00	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00092634075754}_2604839566
2018-03-17 03:22:40,2018031721001001470567227584	,136849451860838758	,9.31	,59.00	,Tmall Logisitic,0.99	,6.28,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00092634075754}_2604839566
2018-03-17 04:57:17,2018031721001001540514635176	,138450451867946013	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 04:57:17,2018031721001001540514635176	,138450451867946013	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00092634692523}_2604839566
2018-03-17 04:57:17,2018031721001001540514635176	,138450451867946013	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00092634692523}_2604839566
2018-03-17 04:57:17,2018031721001001540514635176	,138450451867946013	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 04:57:17,2018031721001001540514635176	,138450451867946013	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 05:48:47,2018031721001001040533689834	,125660670303803847	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 05:48:47,2018031721001001040533689834	,125660670303803847	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00092634549672}_2604839566
2018-03-17 05:48:47,2018031721001001040533689834	,125660670303803847	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 05:48:47,2018031721001001040533689834	,125660670303803847	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 05:48:47,2018031721001001040533689834	,125660670303803847	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00092634549672}_2604839566
2018-03-17 06:28:06,2018031721001001820516453798	,136850625720536066	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 06:28:06,2018031721001001820516453798	,136850625720536066	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 06:28:06,2018031721001001820516453798	,136850625720536066	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 06:28:06,2018031721001001820516453798	,136850625720536066	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00096508224753}_2604839566
2018-03-17 06:28:06,2018031721001001820516453798	,136850625720536066	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00096508224753}_2604839566
2018-03-17 07:03:58,2018031721001001930516379778	,136890132946948964	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 07:03:58,2018031721001001930516379778	,136890132946948964	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 07:03:58,2018031721001001930516379778	,136890132946948964	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00095749079052}_2604839566
2018-03-17 07:03:58,2018031721001001930516379778	,136890132946948964	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00095749079052}_2604839566
2018-03-17 07:03:58,2018031721001001930516379778	,136890132946948964	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 07:33:13,2018031721001001470567349545	,136857373637389774	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 07:33:13,2018031721001001470567349545	,136857373637389774	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00095749816249}_2604839566
2018-03-17 07:33:13,2018031721001001470567349545	,136857373637389774	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00095749816249}_2604839566
2018-03-17 07:33:13,2018031721001001470567349545	,136857373637389774	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 07:33:13,2018031721001001470567349545	,136857373637389774	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 07:40:18,2018031721001001390560816139	,136894108849676586	,6.28	,39.80	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00095749739305}_2604839566
2018-03-17 07:40:18,2018031721001001390560816139	,136894108849676586	,6.28	,39.80	,Tmall Global Commission,0.11	,0.71,USD	,6.33730000	,Tmall Global Commission
2018-03-17 07:40:18,2018031721001001390560816139	,136894108849676586	,6.28	,39.80	,Juhuasuan Overseas Commission,0.09	,0.57,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 07:40:18,2018031721001001390560816139	,136894108849676586	,6.28	,39.80	,Tmall Logisitic,0.67	,4.24,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00095749739305}_2604839566
2018-03-17 07:40:18,2018031721001001390560816139	,136894108849676586	,6.28	,39.80	,Alipay commission,0.06	,0.40,USD	,6.33730000	,Alipay service fee
2018-03-17 07:43:16,2018031721001001760546108866	,136894444861798371	,9.42	,59.70	,Alipay commission,0.09	,0.60,USD	,6.33730000	,Alipay service fee
2018-03-17 07:43:16,2018031721001001760546108866	,136894444861798371	,9.42	,59.70	,Tmall Global Commission,0.17	,1.07,USD	,6.33730000	,Tmall Global Commission
2018-03-17 07:43:16,2018031721001001760546108866	,136894444861798371	,9.42	,59.70	,Tmall Logisitic,1.00	,6.36,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00096509293075}_2604839566
2018-03-17 07:43:16,2018031721001001760546108866	,136894444861798371	,9.42	,59.70	,Juhuasuan Overseas Commission,0.13	,0.85,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 07:43:16,2018031721001001760546108866	,136894444861798371	,9.42	,59.70	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(136894444862798371),0.14	,0.89,USD	,6.33730000	,2018031721001001760546108866-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(136894444862798371)
2018-03-17 07:43:16,2018031721001001760546108866	,136894444861798371	,9.42	,59.70	,Tmall Logisitic,2.52	,16.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00096509293075}_2604839566
2018-03-17 07:43:16,2018031721001001760546108866	,136894444861798371	,9.42	,59.70	,Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(136894444863798371),0.28	,1.78,USD	,6.33730000	,2018031721001001760546108866-Taobaoke’s replenished deduction of International settlement (ordinary Taobaoke)(136894444863798371)
2018-03-17 07:43:22,2018031721001001650547669229	,136883918543116892	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00092636402963}_2604839566
2018-03-17 07:43:22,2018031721001001650547669229	,136883918543116892	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00092636402963}_2604839566
2018-03-17 07:43:22,2018031721001001650547669229	,136883918543116892	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 07:43:22,2018031721001001650547669229	,136883918543116892	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 07:43:22,2018031721001001650547669229	,136883918543116892	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 07:48:47,2018031721001001110544262177	,138458011937101525	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00095749883312}_2604839566
2018-03-17 07:48:47,2018031721001001110544262177	,138458011937101525	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 07:48:47,2018031721001001110544262177	,138458011937101525	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 07:48:47,2018031721001001110544262177	,138458011937101525	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00095749883312}_2604839566
2018-03-17 07:48:47,2018031721001001110544262177	,138458011937101525	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 07:49:04,2018031721001001630551655973	,136897272160869096	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00096509425118}_2604839566
2018-03-17 07:49:04,2018031721001001630551655973	,136897272160869096	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 07:49:04,2018031721001001630551655973	,136897272160869096	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00096509425118}_2604839566
2018-03-17 07:49:04,2018031721001001630551655973	,136897272160869096	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 07:49:04,2018031721001001630551655973	,136897272160869096	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 07:53:10,2018031721001001750544022732	,136859697793380286	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 07:53:10,2018031721001001750544022732	,136859697793380286	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00092636529173}_2604839566
2018-03-17 07:53:10,2018031721001001750544022732	,136859697793380286	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 07:53:10,2018031721001001750544022732	,136859697793380286	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 07:53:10,2018031721001001750544022732	,136859697793380286	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00092636529173}_2604839566
2018-03-17 08:29:14,2018031721001001510552618234	,125740975543923335	,3.14	,19.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00095751448246}_2604839566
2018-03-17 08:29:14,2018031721001001510552618234	,125740975543923335	,3.14	,19.90	,Tmall Global Commission,0.06	,0.36,USD	,6.33730000	,Tmall Global Commission
2018-03-17 08:29:14,2018031721001001510552618234	,125740975543923335	,3.14	,19.90	,Tmall Logisitic,0.33	,2.12,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00095751448246}_2604839566
2018-03-17 08:29:14,2018031721001001510552618234	,125740975543923335	,3.14	,19.90	,Juhuasuan Overseas Commission,0.04	,0.28,USD	,6.33730000	,Juhuasuan Overseas Commission
2018-03-17 08:29:14,2018031721001001510552618234	,125740975543923335	,3.14	,19.90	,Alipay commission,0.03	,0.20,USD	,6.33730000	,Alipay service fee
2018-03-17 10:13:14,2018031721001001020542629600	,136938712518920569	,10.24	,64.90	,Alipay commission,0.10	,0.65,USD	,6.33730000	,Alipay service fee
2018-03-17 10:13:14,2018031721001001020542629600	,136938712518920569	,10.24	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.33730000	,Tmall Global Commission
2018-03-17 10:13:14,2018031721001001020542629600	,136938712518920569	,10.24	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00096517033547}_2604839566
2018-03-17 10:13:14,2018031721001001020542629600	,136938712518920569	,10.24	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00096517033547}_2604839566
2018-03-17 10:58:26,2018031721001001870514179079	,136927683720598257	,10.24	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.33730000	,Tmall Global Commission
2018-03-17 10:58:26,2018031721001001870514179079	,136927683720598257	,10.24	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.33730000	,菜鸟-保税_进口关税(商家){LP00096521202008}_2604839566
2018-03-17 10:58:26,2018031721001001870514179079	,136927683720598257	,10.24	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.33730000	,菜鸟-保税_服务费用(商家){LP00096521202008}_2604839566
2018-03-17 10:58:26,2018031721001001870514179079	,136927683720598257	,10.24	,64.90	,Alipay commission,0.10	,0.65,USD	,6.33730000	,Alipay service fee
2018-03-17 11:48:51,2018031721001001440538338205	,125677777788870641	,15.89	,100.78	,Tmall Global Commission,0.28	,1.78,USD	,6.34420000	,Tmall Global Commission
2018-03-17 11:48:51,2018031721001001440538338205	,125677777788870641	,15.89	,100.78	,Tmall Logisitic,1.86	,11.78,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00096524965435}_2604839566
2018-03-17 11:48:51,2018031721001001440538338205	,125677777788870641	,15.89	,100.78	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00096524965435}_2604839566
2018-03-17 11:48:51,2018031721001001440538338205	,125677777788870641	,15.89	,100.78	,Alipay commission,0.16	,1.01,USD	,6.34420000	,Alipay service fee
2018-03-17 13:25:25,2018031721001001480539027027	,125820103909734739	,-2.05	,-13.00	,Alipay commission,-0.02	,-0.13,USD	,	,Alipay service fee
2018-03-17 13:25:25,2018031721001001480539027027	,125820103909734739	,-2.05	,-13.00	,Tmall Global Commission,-0.04	,-0.23,USD	,	,Tmall Global Commission
2018-03-17 13:25:25,2018031721001001480539027027	,125820103909734739	,19.76	,125.33	,Tmall Global Commission,0.35	,2.24,USD	,6.34420000	,Tmall Global Commission
2018-03-17 13:25:25,2018031721001001480539027027	,125820103909734739	,19.76	,125.33	,Tmall Logisitic,2.10	,13.33,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00096532956464}_2604839566
2018-03-17 13:25:25,2018031721001001480539027027	,125820103909734739	,19.76	,125.33	,Tmall Logisitic,2.52	,16.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00096532956464}_2604839566
2018-03-17 13:25:25,2018031721001001480539027027	,125820103909734739	,19.76	,125.33	,Alipay commission,0.20	,1.25,USD	,6.34420000	,Alipay service fee
2018-03-17 14:12:17,2018031721001001730545618743	,125719441390485343	,20.46	,129.80	,Tmall Logisitic,2.52	,16.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00096536401952}_2604839566
2018-03-17 14:12:17,2018031721001001730545618743	,125719441390485343	,20.46	,129.80	,Alipay commission,0.20	,1.30,USD	,6.34420000	,Alipay service fee
2018-03-17 14:12:17,2018031721001001730545618743	,125719441390485343	,20.46	,129.80	,Tmall Global Commission,0.37	,2.32,USD	,6.34420000	,Tmall Global Commission
2018-03-17 14:12:17,2018031721001001730545618743	,125719441390485343	,20.46	,129.80	,Tmall Logisitic,2.18	,13.80,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00096536401952}_2604839566
2018-03-17 14:38:21,2018031721001001060533708362	,138570291007795125	,10.23	,64.90	,Alipay commission,0.10	,0.65,USD	,6.34420000	,Alipay service fee
2018-03-17 14:38:21,2018031721001001060533708362	,138570291007795125	,10.23	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.34420000	,Tmall Global Commission
2018-03-17 14:38:21,2018031721001001060533708362	,138570291007795125	,10.23	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00092665022578}_2604839566
2018-03-17 14:38:21,2018031721001001060533708362	,138570291007795125	,10.23	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00092665022578}_2604839566
2018-03-17 15:15:35,2018031721001001830514006361	,138311232687941306	,10.23	,64.90	,Alipay commission,0.10	,0.65,USD	,6.34420000	,Alipay service fee
2018-03-17 15:15:35,2018031721001001830514006361	,138311232687941306	,10.23	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.34420000	,Tmall Global Commission
2018-03-17 15:15:35,2018031721001001830514006361	,138311232687941306	,10.23	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00096541867332}_2604839566
2018-03-17 15:15:35,2018031721001001830514006361	,138311232687941306	,10.23	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00096541867332}_2604839566
2018-03-17 17:11:35,2018031721001001600549104094	,125887275534070633	,18.88	,119.80	,Tmall Logisitic,2.18	,13.80,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00096551353900}_2604839566
2018-03-17 17:11:35,2018031721001001600549104094	,125887275534070633	,18.88	,119.80	,Tmall Global Commission,0.33	,2.12,USD	,6.34420000	,Tmall Global Commission
2018-03-17 17:11:35,2018031721001001600549104094	,125887275534070633	,18.88	,119.80	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00096551353900}_2604839566
2018-03-17 17:11:35,2018031721001001600549104094	,125887275534070633	,18.88	,119.80	,Alipay commission,0.19	,1.20,USD	,6.34420000	,Alipay service fee
2018-03-17 17:14:43,2018031721001001540515244951	,138322937766930926	,20.46	,129.80	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00096551940869}_2604839566
2018-03-17 17:14:43,2018031721001001540515244951	,138322937766930926	,20.46	,129.80	,Tmall Global Commission,0.37	,2.32,USD	,6.34420000	,Tmall Global Commission
2018-03-17 17:14:43,2018031721001001540515244951	,138322937766930926	,20.46	,129.80	,Tmall Logisitic,2.18	,13.80,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00096551940869}_2604839566
2018-03-17 17:14:43,2018031721001001540515244951	,138322937766930926	,20.46	,129.80	,Alipay commission,0.20	,1.30,USD	,6.34420000	,Alipay service fee
2018-03-17 18:05:26,2018031721001001340554757862	,137106013474688469	,10.23	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.34420000	,Tmall Global Commission
2018-03-17 18:05:26,2018031721001001340554757862	,137106013474688469	,10.23	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00095794648850}_2604839566
2018-03-17 18:05:26,2018031721001001340554757862	,137106013474688469	,10.23	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00095794648850}_2604839566
2018-03-17 18:05:26,2018031721001001340554757862	,137106013474688469	,10.23	,64.90	,Alipay commission,0.10	,0.65,USD	,6.34420000	,Alipay service fee
2018-03-17 18:55:27,2018031721001001990516281578	,125763792233618932	,10.23	,64.90	,Alipay commission,0.10	,0.65,USD	,6.34420000	,Alipay service fee
2018-03-17 18:55:27,2018031721001001990516281578	,125763792233618932	,10.23	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.34420000	,Tmall Global Commission
2018-03-17 18:55:27,2018031721001001990516281578	,125763792233618932	,10.23	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00092684618344}_2604839566
2018-03-17 18:55:27,2018031721001001990516281578	,125763792233618932	,10.23	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00092684618344}_2604839566
2018-03-17 20:37:20,2018031721001001580545016758	,137191470062029966	,18.88	,119.80	,Alipay commission,0.19	,1.20,USD	,6.34420000	,Alipay service fee
2018-03-17 20:37:20,2018031721001001580545016758	,137191470062029966	,18.88	,119.80	,Tmall Logisitic,2.18	,13.80,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00092691686040}_2604839566
2018-03-17 20:37:20,2018031721001001580545016758	,137191470062029966	,18.88	,119.80	,Tmall Global Commission,0.33	,2.12,USD	,6.34420000	,Tmall Global Commission
2018-03-17 20:37:20,2018031721001001580545016758	,137191470062029966	,18.88	,119.80	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00092691686040}_2604839566
2018-03-17 22:07:08,2018031721001001150531061173	,138402177980423106	,18.18	,115.33	,Alipay commission,0.18	,1.15,USD	,6.34420000	,Alipay service fee
2018-03-17 22:07:08,2018031721001001150531061173	,138402177980423106	,18.18	,115.33	,Tmall Logisitic,2.10	,13.33,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00096572353502}_2604839566
2018-03-17 22:07:08,2018031721001001150531061173	,138402177980423106	,18.18	,115.33	,Tmall Logisitic,2.52	,16.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00096572353502}_2604839566
2018-03-17 22:07:08,2018031721001001150531061173	,138402177980423106	,18.18	,115.33	,Tmall Global Commission,0.32	,2.04,USD	,6.34420000	,Tmall Global Commission
2018-03-17 22:51:40,2018031721001001870515089185	,138710319238039907	,10.23	,64.90	,Alipay commission,0.10	,0.65,USD	,6.34420000	,Alipay service fee
2018-03-17 22:51:40,2018031721001001870515089185	,138710319238039907	,10.23	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00092701670611}_2604839566
2018-03-17 22:51:40,2018031721001001870515089185	,138710319238039907	,10.23	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00092701670611}_2604839566
2018-03-17 22:51:40,2018031721001001870515089185	,138710319238039907	,10.23	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.34420000	,Tmall Global Commission
2018-03-17 22:57:59,2018031721001001870515104385	,138711719483039907	,10.23	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.34420000	,Tmall Global Commission
2018-03-17 22:57:59,2018031721001001870515104385	,138711719483039907	,10.23	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00096576301279}_2604839566
2018-03-17 22:57:59,2018031721001001870515104385	,138711719483039907	,10.23	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00096576301279}_2604839566
2018-03-17 22:57:59,2018031721001001870515104385	,138711719483039907	,10.23	,64.90	,Alipay commission,0.10	,0.65,USD	,6.34420000	,Alipay service fee
2018-03-17 23:25:53,2018031721001001650547775660	,137277764669545764	,10.23	,64.90	,Alipay commission,0.10	,0.65,USD	,6.34420000	,Alipay service fee
2018-03-17 23:25:53,2018031721001001650547775660	,137277764669545764	,10.23	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.34420000	,Tmall Global Commission
2018-03-17 23:25:53,2018031721001001650547775660	,137277764669545764	,10.23	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00092703669155}_2604839566
2018-03-17 23:25:53,2018031721001001650547775660	,137277764669545764	,10.23	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00092703669155}_2604839566
2018-03-17 23:26:23,2018031721001001970513463349	,125924850096529552	,11.99	,76.09	,Alipay commission,0.12	,0.76,USD	,6.34420000	,Alipay service fee
2018-03-17 23:26:23,2018031721001001970513463349	,125924850096529552	,11.99	,76.09	,Tmall Global Commission,0.21	,1.36,USD	,6.34420000	,Tmall Global Commission
2018-03-17 23:26:23,2018031721001001970513463349	,125924850096529552	,11.99	,76.09	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00092703758870}_2604839566
2018-03-17 23:26:23,2018031721001001970513463349	,125924850096529552	,11.99	,76.09	,Tmall Logisitic,1.28	,8.09,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00092703758870}_2604839566
2018-03-18 00:10:50,2018031821001001000546430571	,138432557343689709	,10.23	,64.90	,Tmall Logisitic,2.05	,13.00,USD	,6.34420000	,菜鸟-保税_服务费用(商家){LP00095819392264}_2604839566
2018-03-18 00:10:50,2018031821001001000546430571	,138432557343689709	,10.23	,64.90	,Tmall Global Commission,0.18	,1.16,USD	,6.34420000	,Tmall Global Commission
2018-03-18 00:10:50,2018031821001001000546430571	,138432557343689709	,10.23	,64.90	,Tmall Logisitic,1.09	,6.90,USD	,6.34420000	,菜鸟-保税_进口关税(商家){LP00095819392264}_2604839566
2018-03-18 00:10:50,2018031821001001000546430571	,138432557343689709	,10.23	,64.90	,Alipay commission,0.10	,0.65,USD	,6.34420000	,Alipay service fee
2018-03-18 01:12:18,2018031821001001790546102685	,137282582303189894	,30.01	,190.37	,Alipay commission,0.30	,1.90,USD	,6.34420000	,Alipay service fee
