Partner_transaction_id,Transaction_id,Amount,Rmb_amount,Fee,Refund,Settlement,Rmb_settlement,Currency,Rate,Payment_time,Settlement_time,Type
149328952353004717	,2018041821001001260572565055	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:41,,P
135926478746539345	,2018041821001001860540187029	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:43,,P
149329484013143923	,2018041821001001910540064457	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:45,,P
149909351922144672	,2018041821001001460569251855	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:46,,P
135825844421799053	,2018041821001001370582167791	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:47,,P
135982115199807750	,2018041821001001120559740528	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:47,,P
149328000808886418	,2018041821001001190553516914	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:47,,P
149306105029096720	,2018041821001001260571019872	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:50,,P
149963808456808660	,2018041821001001190555404790	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:59,,P
149329092398195121	,2018041821001001870541304350	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:59,,P
149306049073009418	,2018041821001001460568541727	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:02:59,,P
135927150407623959	,2018041821001001660238713251	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:02,,P
149905261508826384	,2018041821001001840542587421	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:02,,P
135826516922307156	,2018041821001001380569728065	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:02,,P
149634911379313717	,2018041821001001890541463515	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:05,,P
149905933244813881	,2018041821001001440554015518	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:05,,P
149328560948473827	,2018041821001001670279137513	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:07,,P
135826656836818644	,2018041821001001560543185085	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:07,,P
149329372158491704	,2018041821001001050559891606	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:07,,P
149905205178418461	,2018041821001001130560808935	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:07,,P
149964284201140264	,2018041821001001310556813062	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:03:08,,P
135826712811999857	,2018041821001001960542045352	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:08,,P
135926898210032534	,2018041821001001900537552903	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:03:08,,P
149909827764935165	,2018041821001001050559906465	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:09,,P
149327608123167511	,2018041821001001970538070879	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:10,,P
149484858088957405	,2018041821001001140557947440	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:11,,P
135981303985684234	,2018041821001001600543178163	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:11,,P
135884701379013244	,2018041821001001230575010449	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:13,,P
149920774194055494	,2018041821001001360554073654	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:13,,P
149961708289765279	,2018041821001001090559187838	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:16,,P
149306105145739013	,2018041821001001890542649436	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:17,,P
149963136627330979	,2018041821001001990540989150	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:18,,P
149965180041064985	,2018041821001001510568594970	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:20,,P
149919374899893565	,2018041821001001100569187639	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:21,,P
135883525851100052	,2018041821001001760248243894	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:22,,P
149329596154083913	,2018041821001001270583351660	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:26,,P
149919094164501574	,2018041821001001830539474478	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:03:27,,P
135981807649314857	,2018041821001001720236751552	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:03:27,,P
149906297115591477	,2018041821001001170556709868	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:31,,P
135982899047784336	,2018041821001001760542002696	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:32,,P
149920074553536185	,2018041821001001200556518236	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:03:34,,P
135927682208464642	,2018041821001001970538835204	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:35,,P
149920830160134484	,2018041821001001950540675082	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:03:36,,P
149919206874580082	,2018041821001001910540887754	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:36,,P
149306413035307703	,2018041821001001100569384903	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:37,,P
135980435366696058	,2018041821001001530538562352	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:38,,P
149306301117689900	,2018041821001001300549592805	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:40,,P
149920466450867773	,2018041821001001730289504894	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:41,,P
149328392966916200	,2018041821001001520514451929	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:46,,P
135885821232456935	,2018041821001001240555041906	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:56,,P
135927122575512952	,2018041821001001860541853023	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:59,,P
135828028177064333	,2018041821001001150557311801	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:03:59,,P
149964732354651370	,2018041821001001150556941963	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:00,,P
149963360799148478	,2018041821001001880540471527	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:01,,P
149305909474031808	,2018041821001001310556296329	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:04:15,,P
149919486796957281	,2018041821001001440552528677	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:16,,P
149329568476168014	,2018041821001001510568331656	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:19,,P
149911871304991661	,2018041821001001930544267319	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:21,,P
149912123231376469	,2018041821001001200556531473	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:04:25,,P
149963584810044173	,2018041821001001510567100325	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:25,,P
149329456345582100	,2018041821001001380569043471	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:30,,P
135885765369005852	,2018041821001001000571840524	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:39,,P
149635779301752604	,2018041821001001750539861414	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:04:40,,P
149329568638373408	,2018041821001001850542734934	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:04:41,,P
149964592534415980	,2018041821001001850542261216	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:48,,P
149329204801761211	,2018041821001001710271583415	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:04:49,,P
149917862828709390	,2018041821001001730541414655	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:53,,P
135886045235391030	,2018041821001001400555690245	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:04:59,,P
135927710759570043	,2018041821001001690544180737	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:05:01,,P
149634687530672810	,2018041821001001030565621112	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:03,,P
149485586271228712	,2018041821001001250574487952	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:14,,P
135928774159321935	,2018041821001001690544802695	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:19,,P
149329176707861921	,2018041821001001410577574267	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:20,,P
149633259271218909	,2018041821001001970539559927	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:21,,P
149306049761391406	,2018041821001001230575892501	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:22,,P
149909827526286771	,2018041821001001390578059552	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:22,,P
149962072254373883	,2018041821001001200556353041	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:23,,P
149913327059075967	,2018041821001001810543452212	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:29,,P
149921138514378399	,2018041821001001310556813106	,18.77	,118.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:35,,P
149911199795282080	,2018041821001001860541009104	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:36,,P
149330604171738205	,2018041821001001150556586380	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:38,,P
135886521122104549	,2018041821001001620542732275	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:05:38,,P
149486034097471728	,2018041821001001700240419655	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:42,,P
149330604070127501	,2018041821001001830540775440	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:42,,P
149906325621686173	,2018041821001001790544011197	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:05:43,,P
135924910865176931	,2018041821001001550541730096	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:48,,P
135928550360484759	,2018041821001001490575232896	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:49,,P
135983235616390734	,2018041821001001370582410781	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:51,,P
149482870843391927	,2018041821001001180557131640	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:52,,P
149330240498806710	,2018041821001001460568344551	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:53,,P
149482170966258310	,2018041821001001640546359120	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:05:53,,P
149906969367230197	,2018041821001001450574384180	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:00,,P
135981135354765058	,2018041821001001320555906047	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:01,,P
135886017780648253	,2018041821001001830539944362	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:07,,P
135828756444264140	,2018041821001001620544586401	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:11,,P
135828140841163330	,2018041821001001950539250832	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:15,,P
149921446563568469	,2018041821001001910540094003	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:06:20,,P
149910975959298682	,2018041821001001930542869963	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:20,,P
135929502080803659	,2018041821001001680286768079	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:28,,P
149907669223879671	,2018041821001001450575427244	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:28,,P
135984019165395553	,2018041821001001140558705000	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:34,,P
135827748909534137	,2018041821001001210574878011	,18.77	,118.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:36,,P
149911871757075967	,2018041821001001810542042517	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:38,,P
149911451918476996	,2018041821001001030564713756	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:40,,P
149330044832970827	,2018041821001001660239536988	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:40,,P
149913047339001677	,2018041821001001860540068962	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:46,,P
135886801324896648	,2018041821001001330577215827	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:47,,P
149914055073686899	,2018041821001001240554036730	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:51,,P
149306525975641400	,2018041821001001640234412828	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:51,,P
149486286253071224	,2018041821001001380569473294	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:06:58,,P
149912319739606272	,2018041821001001290555019026	,18.77	,118.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:01,,P
149330268951899113	,2018041821001001140557249044	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:11,,P
149966972317442761	,2018041821001001670558240668	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:16,,P
149907389496553777	,2018041821001001720237530608	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:16,,P
149329680603962611	,2018041821001001440554731676	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:07:17,,P
135984243249314834	,2018041821001001450574658772	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:20,,P
149307701162139601	,2018041821001001260572491503	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:24,,P
135983375961437653	,2018041821001001680549302767	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:30,,P
135829568048203555	,2018041821001001520514055259	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:33,,P
149913775277225397	,2018041821001001350574651701	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:41,,P
135828952517585759	,2018041821001001320555830848	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:41,,P
149636927283643024	,2018041821001001310556671206	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:07:43,,P
149922482394666580	,2018041821001001330577595645	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:07:46,,P
149922734491606392	,2018041821001001600543057197	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:08:15,,P
149903665329556196	,2018041821001001700540749443	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:08:18,,P
149486370505098701	,2018041821001001820541972613	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:08:23,,P
149635919049607623	,2018041821001001340569975564	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:08:27,,P
149636871734721504	,2018041821001001230574095128	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:08:40,,P
149636535920864423	,2018041821001001730288352970	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:08:55,,P
149909433137525897	,2018041821001001870540164019	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:09:14,,P
149967784368906962	,2018041821001001560544714367	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:09:40,,P
135887501455803255	,2018041821001001390576974682	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:09:43,,P
135826880603611633	,2018041821001001440553062077	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:09:45,,P
149968036329550463	,2018041821001001360551965528	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:09:49,,P
149637907191944724	,2018041821001001040559330886	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:09:59,,P
149908705562376469	,2018041821001001200555923567	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:02,,P
149914643485716184	,2018041821001001810543577830	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:04,,P
149638243010338025	,2018041821001001320555749156	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:05,,P
149308121905018104	,2018041821001001410578009747	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:12,,P
135985559300651348	,2018041821001001960540893273	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:24,,P
149913971763031874	,2018041821001001780542992940	,17.18	,108.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:32,,P
149919262888917373	,2018041821001001160560417522	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:35,,P
149921082686913191	,2018041821001001000571840544	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:38,,P
149908481776157193	,2018041821001001030566661036	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:46,,P
135984383832941254	,2018041821001001470584849184	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:10:48,,P
149908285919246197	,2018041821001001560544888220	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:10:49,,P
149331780481179924	,2018041821001001930544795262	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:10:58,,P
149967896646922862	,2018041821001001040558873209	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:11:00,,P
149914979537667498	,2018041821001001700540174158	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:11:24,,P
149332424539254113	,2018041821001001600544313367	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:11:25,,P
149904757140591079	,2018041821001001580561952378	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:11:30,,P
149916351095936670	,2018041821001001740254353764	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:11:39,,P
149637599811915413	,2018041821001001620543845945	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:11:40,,P
149910945223229087	,2018041821001001430578062550	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:11:41,,P
135888789774994758	,2018041821001001770541070145	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:12:10,,P
149908705984571366	,2018041821001001370581157078	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:12:25,,P
135831024344878559	,2018041821001001460567519580	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:12:27,,P
135985755577426930	,2018041821001001670279528769	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:12:36,,P
149911337319808496	,2018041821001001620256785603	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:12:56,,P
149309633549437003	,2018041821001001600292366075	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:12:59,,P
149968120874541086	,2018041821001001840540182828	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:09,,P
149639363189616821	,2018041821001001430577216175	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:11,,P
149909127062643471	,2018041821001001710539384988	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:16,,P
149488358530001828	,2018041821001001510566952441	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:19,,P
149910833479189974	,2018041821001001210575659734	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:27,,P
149915259789820867	,2018041821001001440554473704	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:36,,P
135831220395820352	,2018041821001001330578399240	,18.77	,118.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:49,,P
135889293677054346	,2018041821001001170558669373	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:52,,P
149638775101967728	,2018041821001001060559612765	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:13:58,,P
135987043149929454	,2018041821001001270582826502	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:14:05,,P
149488778241373617	,2018041821001001070562567929	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:14:10,,P
149908761171922862	,2018041821001001040558323888	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:14:23,,P
135986511646341743	,2018041821001001530538300801	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:14:24,,P
149309969792109629	,2018041821001001830540300460	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:14:25,,P
149333152902901225	,2018041821001001830540491874	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:14:26,,P
135987491130313630	,2018041821001001490574271105	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:14:26,,P
149910217956140264	,2018041821001001310556624303	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:14:45,,P
149915959979143880	,2018041821001001700539475661	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:15:05,,P
149334636205253406	,2018041821001001390577703437	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:15:24,,P
135987939062032241	,2018041821001001710541162930	,8.59	,54.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:15:29,,P
149925002450160876	,2018041821001001220570276325	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:15:38,,P
149333628791542323	,2018041821001001230573763170	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:15:42,,P
149487574125539123	,2018041821001001170556549372	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:16:03,,P
149489478220403800	,2018041821001001770540168338	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:16:06,,P
149312013007384814	,2018041821001001720543379893	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:16:17,,P
149916575870442167	,2018041821001001350574905624	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:16:30,,P
149970080460890463	,2018041821001001630212980527	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:16:31,,P
149328140914079922	,2018041821001001720236751547	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:16:47,,P
149482646910730222	,2018041821001001720544828735	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:16:51,,P
135986763988651348	,2018041821001001960542442518	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:17:05,,P
149335756047081807	,2018041821001001580562643454	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:17:26,,P
149919599022426880	,2018041821001001980541409223	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:17:35,,P
149928334002175769	,2018041821001001040559609401	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:17:49,,P
135928354335695256	,2018041821001001390577497276	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:17:50,,P
149914333124800679	,2018041821001001280533985929	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:18:06,,P
149483094332127501	,2018041821001001830539490856	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:18:20,,P
149640763860448613	,2018041821001001130560025228	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:18:35,,P
135891869388791637	,2018041821001001070562872342	,9.38	,59.00	,0.00	,9.38	,0.00	,0.00	,USD,6.28790000	,2018-04-18 10:19:36,,P
149641491530542806	,2018041821001001170558169582	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:19:43,,P
135934150450171934	,2018041821001001540530970438	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:19:58,,P
149490514491408521	,2018041821001001980540627414	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:20:02,,P
135891729606673640	,2018041821001001550543666782	,9.38	,59.00	,-	,-	,-	,-	,USD,6.28790000	,2018-04-18 10:20:17,,P
